9365.109,1.183188,1.293677,1.157634,1.238133,1.156712,1.080446,1.28685,1.262819,1.194269,1.279405,1.06543,1.207993,1.080757,1.317696,1.296605,1.202829,0.9850447,1.336067,1.384343,1.112031,1.061782,1.386906,1.267192,1.370786,1.357358,1.171096,1.26418,1.259757,1.107454,1.147928,1.240797,1.17179,1.104855,1.23245,1.193924,0.7269279,0.6121985,0.7965974,0.6645373,0.8525068,0.525411,0.7008538,0.6156586,0.9632863,0.6938328,0.7910078,0.9903488,0.8941681,0.7968276,0.8444672,0.7086303,0.5643407,0.6043248,0.8232988,0.6603028,0.7566633,0.5370153,0.7467129,0.5900188,0.5768693,0.6726564,0.7190449,0.7750416,0.4165937,0.6064551,0.5561776,0.829349,0.6134214,1.046764,1.066453,1.112408,1.137168,1.125436,1.022762,1.121455,1.099911,1.315341,1.204042,0.9269152,0.9858861,1.019699,1.027203,0.9902341,1.149364,1.169477,1.238531,1.173863,1.058332,1.100579,1.084936,1.122464,0.9644201
9361.252,1.182982,1.293851,1.157452,1.238344,1.156316,1.080556,1.287017,1.262728,1.194227,1.278947,1.065537,1.207835,1.080989,1.317679,1.296682,1.202983,0.9848623,1.336425,1.384133,1.112198,1.06175,1.386497,1.26718,1.37048,1.357129,1.171103,1.264319,1.259519,1.107649,1.148101,1.240868,1.171939,1.10461,1.232646,1.193829,0.726875,0.6120914,0.7964168,0.6645687,0.8525014,0.5255411,0.7007868,0.6155878,0.9633382,0.6938229,0.7909884,0.9901535,0.8941177,0.796874,0.8443923,0.7086632,0.5644904,0.6043885,0.8234088,0.6604077,0.7567585,0.537156,0.7468284,0.5901157,0.5770956,0.6728012,0.7191302,0.7750654,0.4167902,0.6066551,0.5564308,0.8294263,0.6134721,1.046733,1.066643,1.112629,1.137243,1.125445,1.022954,1.121237,1.100063,1.31557,1.203952,0.9270938,0.9859014,1.019851,1.027512,0.9905624,1.149394,1.169362,1.238525,1.173328,1.058422,1.100814,1.085338,1.122492,0.9644268
9357.395,1.182617,1.294148,1.15745,1.238498,1.156069,1.080784,1.287178,1.262771,1.19421,1.278827,1.065538,1.207921,1.08114,1.31748,1.296698,1.203161,0.9850063,1.336614,1.383933,1.112492,1.061656,1.386523,1.267452,1.370368,1.356883,1.171039,1.264245,1.259582,1.107789,1.147729,1.240731,1.17223,1.104434,1.2327,1.1937,0.7268986,0.6120957,0.7964116,0.6646889,0.8525009,0.5257399,0.7007596,0.6155702,0.9633544,0.6938946,0.7910482,0.990104,0.8941849,0.7970183,0.8443926,0.7087454,0.5645896,0.6043783,0.8234417,0.6605161,0.7568994,0.5371814,0.7468569,0.5902918,0.5771965,0.6728991,0.7190679,0.7749329,0.4168551,0.6066905,0.5564821,0.8293604,0.6135581,1.04635,1.066772,1.112842,1.137137,1.125501,1.022807,1.121045,1.100003,1.315369,1.203913,0.9272282,0.9857811,1.019822,1.027813,0.99081,1.149379,1.16943,1.238785,1.172907,1.058469,1.101183,1.085101,1.122261,0.96419
9353.537,1.182435,1.294196,1.15739,1.23851,1.156066,1.080836,1.287076,1.262741,1.194172,1.279347,1.065615,1.207959,1.080998,1.317447,1.296714,1.203222,0.9853649,1.336627,1.383772,1.112679,1.061449,1.387219,1.26756,1.370654,1.356954,1.170864,1.263887,1.259775,1.107737,1.147359,1.240587,1.172246,1.104488,1.232741,1.193559,0.7269101,0.61214,0.7965774,0.6648528,0.85258,0.5258426,0.7007999,0.6156044,0.963331,0.6939481,0.7911751,0.9902766,0.8943065,0.7970611,0.8444597,0.7088282,0.5645835,0.6044536,0.8233451,0.6605927,0.7569492,0.5371495,0.7468057,0.5904092,0.5772609,0.6729612,0.7189982,0.7749014,0.4168442,0.606663,0.5564145,0.8292792,0.6136412,1.045898,1.066917,1.112976,1.137179,1.125486,1.022644,1.120895,1.099886,1.314774,1.204194,0.9272599,0.9855962,1.019583,1.027737,0.9908205,1.149416,1.169617,1.238975,1.17282,1.058417,1.101482,1.084456,1.122112,0.9640207
9349.68,1.182679,1.293954,1.157372,1.238369,1.156156,1.080784,1.286875,1.262678,1.194213,1.279634,1.065706,1.207958,1.080701,1.317363,1.296427,1.20294,0.9855192,1.336606,1.38359,1.112723,1.061341,1.387795,1.267498,1.370868,1.357286,1.17079,1.263579,1.259709,1.107553,1.147098,1.240479,1.172175,1.104727,1.232839,1.193495,0.7269066,0.6121481,0.7967378,0.6650197,0.8527048,0.5258403,0.7009037,0.6156558,0.9633645,0.6939845,0.7912584,0.9904252,0.8944006,0.7970304,0.8445012,0.7089047,0.5645902,0.604603,0.8232002,0.660674,0.7569554,0.5371004,0.7467079,0.5903987,0.5773655,0.6730134,0.7190329,0.7749892,0.4168899,0.6066709,0.5563739,0.8292722,0.6137074,1.045576,1.066817,1.112934,1.137255,1.12552,1.022689,1.120817,1.100053,1.314521,1.204451,0.9272887,0.9855526,1.019426,1.027537,0.9907556,1.149238,1.169756,1.238706,1.17302,1.058299,1.10154,1.084143,1.122104,0.9639791
9345.823,1.182908,1.29373,1.157518,1.238036,1.156072,1.080655,1.286844,1.262746,1.194257,1.279367,1.065533,1.208066,1.080534,1.317477,1.295798,1.202431,0.9854888,1.336598,1.383343,1.112737,1.061504,1.387442,1.267401,1.370818,1.357268,1.170938,1.26395,1.259677,1.107321,1.146922,1.240472,1.172297,1.104853,1.232863,1.193314,0.7268972,0.6121767,0.7968723,0.6650888,0.8527378,0.5258442,0.7009759,0.6156784,0.9635058,0.6940354,0.7912579,0.9903671,0.8944759,0.7970083,0.8444362,0.7089002,0.5646194,0.6046334,0.8231396,0.6607257,0.7569916,0.5370165,0.7465858,0.5903084,0.5773759,0.6729901,0.7191051,0.7750657,0.4168935,0.6066589,0.5563067,0.8292616,0.6136999,1.045409,1.066588,1.112758,1.137249,1.125614,1.022835,1.121008,1.100208,1.314757,1.20458,0.9271794,0.9857915,1.019722,1.027552,0.9907053,1.148986,1.169845,1.238202,1.173486,1.05824,1.101426,1.084108,1.122174,0.964005
9341.966,1.182851,1.293893,1.157693,1.237748,1.1559,1.08052,1.287048,1.262878,1.194091,1.279189,1.065273,1.208329,1.08049,1.317695,1.295472,1.202148,0.985469,1.336578,1.383031,1.112701,1.061567,1.386801,1.267408,1.37068,1.357088,1.170955,1.264791,1.259678,1.107081,1.147068,1.24065,1.172282,1.104663,1.233001,1.192937,0.7268605,0.6122329,0.7969704,0.6650093,0.8526628,0.525883,0.7009737,0.6156905,0.9636193,0.6939736,0.7912612,0.9902509,0.8945704,0.7969789,0.8443189,0.7088513,0.5646176,0.6044747,0.823158,0.6607149,0.7570236,0.5369886,0.7465079,0.5902658,0.5773086,0.6729074,0.7191636,0.7750916,0.4168346,0.6066182,0.5562502,0.8292049,0.6136613,1.045562,1.066475,1.112681,1.137391,1.125719,1.022882,1.12136,1.099954,1.314836,1.204637,0.9269665,0.9860124,1.020163,1.027804,0.9907358,1.149089,1.170095,1.238007,1.173762,1.058284,1.101365,1.084204,1.122215,0.9641015
9338.109,1.182867,1.294251,1.157755,1.237895,1.155864,1.080773,1.287212,1.263015,1.193815,1.279384,1.065386,1.208671,1.080401,1.317409,1.295768,1.202241,0.9854274,1.336515,1.382964,1.112617,1.061405,1.387029,1.267439,1.370604,1.357044,1.170617,1.265195,1.25955,1.106876,1.147499,1.240683,1.172046,1.104377,1.233203,1.192616,0.7268111,0.6122309,0.7968668,0.6648818,0.8525453,0.5259346,0.7009153,0.6156978,0.963554,0.6938341,0.7913306,0.9902309,0.8946019,0.796948,0.8442557,0.7087981,0.5645812,0.6043283,0.823253,0.6607326,0.7570514,0.5371236,0.7465024,0.5903467,0.577364,0.6729391,0.7192197,0.7750754,0.4168574,0.6066757,0.5563548,0.8292165,0.6136922,1.045851,1.066466,1.112725,1.137705,1.125875,1.022842,1.121555,1.099686,1.314837,1.204582,0.9268401,0.9860454,1.020217,1.027941,0.9907422,1.149489,1.170435,1.238248,1.173734,1.058245,1.101266,1.084336,1.122237,0.9643257
9334.252,1.182882,1.29436,1.157887,1.238387,1.155813,1.081256,1.286932,1.263153,1.193844,1.279509,1.065605,1.208759,1.080274,1.316966,1.2962,1.202347,0.9854371,1.336606,1.383205,1.112687,1.061441,1.387724,1.26727,1.370508,1.356803,1.170261,1.265138,1.259699,1.10669,1.147867,1.240597,1.171995,1.104229,1.232959,1.192511,0.7267311,0.6122011,0.796648,0.6648346,0.852473,0.5259594,0.7008322,0.6157174,0.963481,0.6938304,0.791407,0.9902496,0.8945292,0.7970269,0.8443119,0.7087462,0.5645769,0.6044047,0.8234949,0.6607995,0.7571485,0.5373386,0.746533,0.5905092,0.5775549,0.6731346,0.719256,0.7750563,0.4169967,0.6068727,0.5565867,0.8293276,0.6137909,1.045869,1.066708,1.112747,1.138105,1.125831,1.02286,1.121438,1.099745,1.314971,1.20452,0.9268075,0.9861473,1.019928,1.027794,0.9906998,1.149712,1.170648,1.238675,1.173806,1.058135,1.101057,1.084217,1.12229,0.9646849
9330.395,1.182707,1.294267,1.158162,1.238804,1.155717,1.081288,1.286481,1.263364,1.194115,1.279526,1.065513,1.208534,1.080369,1.317072,1.2963,1.202337,0.9854957,1.336878,1.383575,1.112935,1.06168,1.387893,1.267143,1.370398,1.356627,1.170293,1.265102,1.26044,1.10664,1.148079,1.240792,1.17221,1.104173,1.232496,1.192668,0.7266414,0.6122654,0.7965865,0.6649041,0.8525423,0.525998,0.7008032,0.6157817,0.9636115,0.6939676,0.7914619,0.9903076,0.8945327,0.7972271,0.8444256,0.7087825,0.5646505,0.6046464,0.8238466,0.6608542,0.7573338,0.5375122,0.7465975,0.5907546,0.5777562,0.6734139,0.7193306,0.7751238,0.4171813,0.6071488,0.5568101,0.8294837,0.6139756,1.045899,1.067194,1.112822,1.138269,1.125576,1.022973,1.121261,1.100096,1.314917,1.204557,0.9269447,0.9862437,1.019803,1.027749,0.9907918,1.149904,1.170754,1.239014,1.17383,1.058367,1.101051,1.0842,1.122369,0.9649257
9326.538,1.182604,1.294093,1.158227,1.238836,1.155664,1.080836,1.286366,1.26373,1.194302,1.279781,1.065418,1.208479,1.080615,1.317606,1.296267,1.202383,0.9854462,1.337116,1.383869,1.11304,1.061765,1.387801,1.267232,1.370507,1.356843,1.170732,1.264989,1.26104,1.106832,1.148123,1.241057,1.172347,1.104118,1.232428,1.192999,0.7266412,0.6123582,0.7966926,0.6650402,0.8526506,0.5260677,0.7008812,0.6158462,0.9637663,0.6940791,0.7915018,0.9903616,0.8946066,0.7973219,0.8445302,0.7089042,0.5647264,0.6048151,0.8240492,0.6608807,0.7574932,0.5376505,0.7467058,0.5909907,0.5779174,0.6736703,0.7194702,0.7753364,0.4173286,0.6073908,0.5569777,0.8296164,0.6141526,1.04618,1.06747,1.113053,1.137946,1.125558,1.023193,1.121276,1.100555,1.314908,1.204781,0.9272914,0.9861503,1.019859,1.027861,0.9909119,1.150147,1.170887,1.239263,1.173584,1.058985,1.101217,1.084586,1.122483,0.9648443
9322.68,1.182645,1.293927,1.158076,1.238564,1.155591,1.080447,1.286584,1.263957,1.194417,1.279997,1.065527,1.208735,1.080726,1.318019,1.296472,1.20245,0.9854377,1.33739,1.384009,1.112927,1.061737,1.388034,1.267298,1.370855,1.35713,1.171237,1.264912,1.260898,1.107196,1.147987,1.24111,1.172225,1.104094,1.232864,1.193221,0.7266774,0.6123778,0.7968346,0.6651822,0.8526629,0.5261572,0.7010087,0.6158406,0.9638012,0.6941646,0.7915272,0.9903529,0.8945437,0.7972487,0.84465,0.7090135,0.5647721,0.6048258,0.8239867,0.6609136,0.7575838,0.537755,0.7468183,0.5910679,0.5780663,0.6738183,0.7196231,0.7756457,0.4174267,0.607544,0.5571267,0.8296626,0.6141974,1.046336,1.067257,1.113128,1.137714,1.125904,1.023386,1.12134,1.100704,1.315166,1.205135,0.9274921,0.9860651,1.01975,1.027816,0.9908751,1.150009,1.171097,1.239493,1.173369,1.059474,1.101329,1.08491,1.122572,0.9647012
9318.823,1.182682,1.293863,1.157997,1.23843,1.155518,1.080378,1.286932,1.263952,1.194444,1.279848,1.065544,1.208956,1.080841,1.318202,1.296873,1.202471,0.9855536,1.337786,1.384047,1.112939,1.061821,1.388349,1.267424,1.371154,1.357165,1.171365,1.265069,1.260468,1.107522,1.147842,1.241156,1.171926,1.104216,1.233361,1.193151,0.7266211,0.6124471,0.7969254,0.6652668,0.8526161,0.5263069,0.7011106,0.6157558,0.9638105,0.6943221,0.7915885,0.9904286,0.8944033,0.7971706,0.8447098,0.7090959,0.5648361,0.6048134,0.8239016,0.6609575,0.7576578,0.5377975,0.7468541,0.5910569,0.5782123,0.6738527,0.7197707,0.7758576,0.4174834,0.6076093,0.557228,0.8296669,0.6141991,1.0463,1.067025,1.112996,1.137799,1.126253,1.023415,1.121462,1.100515,1.315292,1.205177,0.927417,0.9861942,1.019633,1.027795,0.9908309,1.149811,1.171245,1.239461,1.17333,1.059531,1.101345,1.084896,1.122626,0.9647071
9314.966,1.182682,1.293742,1.158002,1.238685,1.155519,1.080421,1.287294,1.264012,1.194478,1.27976,1.065384,1.209048,1.081152,1.318329,1.297039,1.202642,0.9855571,1.338017,1.38393,1.113144,1.061841,1.388327,1.267718,1.37141,1.357123,1.171266,1.265182,1.260208,1.107634,1.14772,1.241183,1.171724,1.104442,1.233406,1.192979,0.7265592,0.6126375,0.7969623,0.6652699,0.8525917,0.5264326,0.7011744,0.6156886,0.963855,0.6944683,0.7916934,0.9906087,0.8943985,0.7971711,0.8446348,0.7091615,0.5649552,0.6048742,0.8239241,0.6610137,0.7576895,0.5377924,0.7467324,0.591064,0.5782728,0.6737652,0.7198214,0.7758424,0.4174643,0.6075757,0.5571904,0.8296153,0.6142716,1.046189,1.067363,1.113012,1.137857,1.126264,1.023341,1.12185,1.100384,1.315342,1.20492,0.9274471,0.9864321,1.019741,1.028042,0.9909463,1.149939,1.171206,1.239241,1.173332,1.059429,1.101125,1.084767,1.122669,0.9648409
9311.109,1.182657,1.293632,1.15815,1.239214,1.155715,1.080404,1.28756,1.26423,1.194685,1.279862,1.065315,1.209106,1.081568,1.318378,1.29677,1.203054,0.9855116,1.337863,1.383968,1.113299,1.061577,1.3882,1.268044,1.371876,1.357384,1.171338,1.26523,1.260094,1.10753,1.147471,1.241114,1.17186,1.104598,1.233151,1.192996,0.7266006,0.6128228,0.7970105,0.6652778,0.8526363,0.5264649,0.7012222,0.6157091,0.9639456,0.6945618,0.7917565,0.9907098,0.8945054,0.7972222,0.8445215,0.7091594,0.5651181,0.6050008,0.8240045,0.6611269,0.757708,0.5378199,0.746588,0.5911487,0.5782384,0.6736953,0.7197537,0.775798,0.4174355,0.6075551,0.5571268,0.8294939,0.6143999,1.046007,1.067882,1.113138,1.137942,1.126095,1.02324,1.122212,1.100375,1.315612,1.205047,0.9277101,0.9865121,1.020077,1.028338,0.9912072,1.150175,1.171197,1.239187,1.173554,1.059418,1.100998,1.084865,1.122603,0.9651082
9307.252,1.182595,1.29362,1.158384,1.23955,1.155982,1.080521,1.287705,1.26438,1.194835,1.279725,1.065379,1.209191,1.08177,1.318412,1.296511,1.203237,0.985665,1.337618,1.384476,1.113383,1.061386,1.388528,1.268303,1.372309,1.357829,1.17156,1.265477,1.259919,1.107364,1.147225,1.241193,1.17209,1.104711,1.233063,1.19313,0.7266987,0.6129268,0.7971207,0.6653308,0.8527463,0.5265039,0.7013655,0.6158196,0.964081,0.6947038,0.7917421,0.9907608,0.8946326,0.7972975,0.8445191,0.7091415,0.5652914,0.6051617,0.8241205,0.6612689,0.7578304,0.5379628,0.7466116,0.5913057,0.5782581,0.6737978,0.719748,0.7758996,0.417475,0.6076403,0.5572234,0.8295286,0.6144977,1.045973,1.06794,1.113282,1.137922,1.126024,1.023139,1.122199,1.100392,1.316066,1.205642,0.927955,0.9864168,1.020465,1.028386,0.9914401,1.150348,1.171483,1.239281,1.17411,1.059387,1.101374,1.08521,1.122488,0.965367
9303.395,1.182604,1.293531,1.158515,1.239387,1.155954,1.080715,1.288006,1.264288,1.19473,1.279551,1.065399,1.209276,1.081574,1.318575,1.296494,1.203007,0.9857996,1.337659,1.384982,1.11352,1.061595,1.389092,1.268209,1.372325,1.358122,1.17184,1.265761,1.259916,1.107316,1.147404,1.24142,1.172294,1.104675,1.233349,1.193186,0.7267933,0.6129709,0.7973033,0.6653583,0.8528805,0.5265769,0.7015965,0.61601,0.9642184,0.6948221,0.7917463,0.9908776,0.8947625,0.7974491,0.8446469,0.7092042,0.565414,0.6052639,0.8241589,0.6614083,0.7580132,0.5381069,0.7466519,0.5913544,0.5783717,0.6739014,0.7198046,0.7760125,0.4175142,0.6077248,0.557366,0.8297663,0.6144988,1.046205,1.067782,1.113504,1.137741,1.126094,1.023163,1.122051,1.1006,1.316561,1.205946,0.928012,0.986219,1.020567,1.028326,0.9913969,1.150219,1.171745,1.239545,1.174543,1.059354,1.101639,1.085404,1.122526,0.9653973
9299.538,1.182804,1.29356,1.158653,1.239141,1.155745,1.080629,1.28842,1.264173,1.194736,1.279701,1.065488,1.209234,1.081267,1.318756,1.296432,1.202935,0.9856976,1.337695,1.385009,1.113702,1.061876,1.389128,1.267911,1.372111,1.358245,1.171891,1.265827,1.260324,1.107419,1.148076,1.241551,1.172618,1.104444,1.233905,1.193148,0.72683,0.6129732,0.7974275,0.6653637,0.8529508,0.5265844,0.701712,0.6161403,0.9642441,0.6948211,0.7918382,0.990995,0.8948333,0.7976294,0.8447583,0.7092741,0.5653843,0.6052194,0.8240864,0.6615064,0.7581027,0.5380871,0.7465565,0.5911989,0.5784476,0.6738304,0.7197153,0.7759864,0.4174605,0.6076942,0.5573512,0.8298784,0.6144366,1.046473,1.067864,1.113692,1.137929,1.126245,1.023431,1.121992,1.100988,1.316544,1.205601,0.9278794,0.9860037,1.020269,1.028359,0.9910131,1.149803,1.171654,1.239796,1.174466,1.059458,1.101335,1.085335,1.122648,0.965178
